date,geography,distinct_patient_count J00-J06 Acute upper respiratory infections 0-200,distinct_patient_count J00-J06 Acute upper respiratory infections 1-4,distinct_patient_count J00-J06 Acute upper respiratory infections 15-34,distinct_patient_count J00-J06 Acute upper respiratory infections 35-59,distinct_patient_count J00-J06 Acute upper respiratory infections 5-14,distinct_patient_count J00-J06 Acute upper respiratory infections 60-79,distinct_patient_count J00-J06 Acute upper respiratory infections 80+,distinct_patient_count J00-J06 Acute upper respiratory infections <1,distinct_patient_count J1-J2 RSV 0-200,distinct_patient_count J1-J2 RSV 1-4,distinct_patient_count J1-J2 RSV 15-34,distinct_patient_count J1-J2 RSV 35-59,distinct_patient_count J1-J2 RSV 5-14,distinct_patient_count J1-J2 RSV 60-79,distinct_patient_count J1-J2 RSV 80+,distinct_patient_count J1-J2 RSV <1,distinct_patient_count J10-J18 Influenza and pneumonia 0-200,distinct_patient_count J10-J18 Influenza and pneumonia 1-4,distinct_patient_count J10-J18 Influenza and pneumonia 15-34,distinct_patient_count J10-J18 Influenza and pneumonia 35-59,distinct_patient_count J10-J18 Influenza and pneumonia 5-14,distinct_patient_count J10-J18 Influenza and pneumonia 60-79,distinct_patient_count J10-J18 Influenza and pneumonia 80+,distinct_patient_count J20-J22 Other acute respiratory infections 0-200,distinct_patient_count J20-J22 Other acute respiratory infections 1-4,distinct_patient_count J20-J22 Other acute respiratory infections 15-34,distinct_patient_count J20-J22 Other acute respiratory infections 35-59,distinct_patient_count J20-J22 Other acute respiratory infections 5-14,distinct_patient_count J20-J22 Other acute respiratory infections 60-79,distinct_patient_count J20-J22 Other acute respiratory infections 80+,distinct_patient_count J20-J22 Other acute respiratory infections <1,distinct_patient_count U0 COVID-19 0-200,distinct_patient_count U0 COVID-19 1-4,distinct_patient_count U0 COVID-19 15-34,distinct_patient_count U0 COVID-19 35-59,distinct_patient_count U0 COVID-19 5-14,distinct_patient_count U0 COVID-19 60-79,distinct_patient_count U0 COVID-19 80+,distinct_patient_count U0 COVID-19 <1,ratio J00-J06 Acute upper respiratory infections 0-200,ratio J00-J06 Acute upper respiratory infections 1-4,ratio J00-J06 Acute upper respiratory infections 15-34,ratio J00-J06 Acute upper respiratory infections 35-59,ratio J00-J06 Acute upper respiratory infections 5-14,ratio J00-J06 Acute upper respiratory infections 60-79,ratio J00-J06 Acute upper respiratory infections 80+,ratio J00-J06 Acute upper respiratory infections <1,ratio J1-J2 RSV 0-200,ratio J1-J2 RSV 1-4,ratio J1-J2 RSV 15-34,ratio J1-J2 RSV 35-59,ratio J1-J2 RSV 5-14,ratio J1-J2 RSV 60-79,ratio J1-J2 RSV 80+,ratio J1-J2 RSV <1,ratio J10-J18 Influenza and pneumonia 0-200,ratio J10-J18 Influenza and pneumonia 1-4,ratio J10-J18 Influenza and pneumonia 15-34,ratio J10-J18 Influenza and pneumonia 35-59,ratio J10-J18 Influenza and pneumonia 5-14,ratio J10-J18 Influenza and pneumonia 60-79,ratio J10-J18 Influenza and pneumonia 80+,ratio J20-J22 Other acute respiratory infections 0-200,ratio J20-J22 Other acute respiratory infections 1-4,ratio J20-J22 Other acute respiratory infections 15-34,ratio J20-J22 Other acute respiratory infections 35-59,ratio J20-J22 Other acute respiratory infections 5-14,ratio J20-J22 Other acute respiratory infections 60-79,ratio J20-J22 Other acute respiratory infections 80+,ratio J20-J22 Other acute respiratory infections <1,ratio U0 COVID-19 0-200,ratio U0 COVID-19 1-4,ratio U0 COVID-19 15-34,ratio U0 COVID-19 35-59,ratio U0 COVID-19 5-14,ratio U0 COVID-19 60-79,ratio U0 COVID-19 80+,ratio U0 COVID-19 <1,ratio_all J00-J06 Acute upper respiratory infections 0-200,ratio_all J00-J06 Acute upper respiratory infections 1-4,ratio_all J00-J06 Acute upper respiratory infections 15-34,ratio_all J00-J06 Acute upper respiratory infections 35-59,ratio_all J00-J06 Acute upper respiratory infections 5-14,ratio_all J00-J06 Acute upper respiratory infections 60-79,ratio_all J00-J06 Acute upper respiratory infections 80+,ratio_all J00-J06 Acute upper respiratory infections <1,ratio_all J1-J2 RSV 0-200,ratio_all J1-J2 RSV 1-4,ratio_all J1-J2 RSV 15-34,ratio_all J1-J2 RSV 35-59,ratio_all J1-J2 RSV 5-14,ratio_all J1-J2 RSV 60-79,ratio_all J1-J2 RSV 80+,ratio_all J1-J2 RSV <1,ratio_all J10-J18 Influenza and pneumonia 0-200,ratio_all J10-J18 Influenza and pneumonia 1-4,ratio_all J10-J18 Influenza and pneumonia 15-34,ratio_all J10-J18 Influenza and pneumonia 35-59,ratio_all J10-J18 Influenza and pneumonia 5-14,ratio_all J10-J18 Influenza and pneumonia 60-79,ratio_all J10-J18 Influenza and pneumonia 80+,ratio_all J20-J22 Other acute respiratory infections 0-200,ratio_all J20-J22 Other acute respiratory infections 1-4,ratio_all J20-J22 Other acute respiratory infections 15-34,ratio_all J20-J22 Other acute respiratory infections 35-59,ratio_all J20-J22 Other acute respiratory infections 5-14,ratio_all J20-J22 Other acute respiratory infections 60-79,ratio_all J20-J22 Other acute respiratory infections 80+,ratio_all J20-J22 Other acute respiratory infections <1,ratio_all U0 COVID-19 0-200,ratio_all U0 COVID-19 1-4,ratio_all U0 COVID-19 15-34,ratio_all U0 COVID-19 35-59,ratio_all U0 COVID-19 5-14,ratio_all U0 COVID-19 60-79,ratio_all U0 COVID-19 80+,ratio_all U0 COVID-19 <1
2023-02-13,DE.SH,1714.0,6.0,657.0,770.0,39.0,166.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,10.0,29.0,0.0,13.0,14.0,142.0,0.0,36.0,59.0,3.0,23.0,21.0,0.0,314.0,0.0,82.0,168.0,0.0,34.0,30.0,0.0,0.77,1.0,0.84,0.75,0.93,0.7,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.03,0.0,0.06,0.1,0.06,0.0,0.05,0.06,0.07,0.1,0.15,0.0,0.14,0.0,0.1,0.16,0.0,0.14,0.21,0.0,0.07,0.19,0.22,0.1,0.24,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.02,0.0,0.0,0.0,0.01,0.0,0.03,0.02,0.0,0.01,0.0,0.0
2023-02-13,DE.TH,962.0,18.0,297.0,458.0,50.0,91.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,12.0,20.0,0.0,8.0,21.0,156.0,5.0,23.0,69.0,11.0,28.0,20.0,0.0,156.0,0.0,26.0,89.0,3.0,18.0,20.0,0.0,0.72,0.78,0.83,0.72,0.78,0.63,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.03,0.03,0.0,0.06,0.19,0.12,0.22,0.06,0.11,0.17,0.19,0.18,0.0,0.12,0.0,0.07,0.14,0.05,0.12,0.18,0.0,0.09,0.27,0.27,0.14,0.39,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.08,0.02,0.02,0.09,0.01,0.0,0.0,0.01,0.0,0.02,0.03,0.02,0.01,0.0,0.0
2023-02-20,DE.BW,3764.0,16.0,1404.0,1771.0,65.0,352.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,0.0,83.0,170.0,6.0,45.0,50.0,428.0,7.0,77.0,178.0,16.0,89.0,61.0,0.0,1209.0,0.0,344.0,631.0,0.0,153.0,81.0,0.0,0.65,0.7,0.74,0.64,0.75,0.55,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.04,0.06,0.07,0.07,0.14,0.07,0.3,0.04,0.06,0.18,0.14,0.18,0.0,0.21,0.0,0.18,0.23,0.0,0.24,0.23,0.0,0.11,0.14,0.27,0.16,0.22,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.02,0.01,0.0,0.01,0.06,0.01,0.02,0.05,0.01,0.01,0.0,0.04,0.0,0.07,0.06,0.0,0.02,0.01,0.0
2023-02-20,DE.BY,3760.0,76.0,1296.0,1667.0,166.0,379.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,3.0,45.0,87.0,5.0,30.0,47.0,375.0,12.0,79.0,122.0,38.0,48.0,76.0,0.0,1240.0,2.0,343.0,604.0,8.0,176.0,107.0,0.0,0.67,0.82,0.74,0.67,0.76,0.6,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.03,0.04,0.02,0.05,0.12,0.07,0.13,0.04,0.05,0.18,0.08,0.19,0.0,0.22,0.02,0.19,0.24,0.04,0.28,0.26,0.0,0.1,0.29,0.24,0.14,0.26,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.01,0.05,0.01,0.01,0.06,0.01,0.01,0.0,0.03,0.01,0.06,0.05,0.01,0.03,0.01,0.0
2023-02-20,DE.BE,744.0,5.0,277.0,326.0,40.0,72.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,6.0,0.0,6.0,6.0,117.0,0.0,22.0,60.0,0.0,17.0,18.0,0.0,134.0,0.0,32.0,72.0,0.0,15.0,15.0,0.0,0.73,1.0,0.84,0.7,1.0,0.65,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.05,0.1,0.12,0.0,0.07,0.13,0.0,0.15,0.29,0.0,0.14,0.0,0.1,0.16,0.0,0.14,0.24,0.0,0.07,0.5,0.2,0.09,0.52,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.02,0.0,0.01,0.0,0.0,0.01,0.0,0.02,0.02,0.0,0.01,0.0,0.0
2023-02-20,DE.BB,486.0,7.0,146.0,213.0,68.0,41.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,3.0,11.0,2.0,10.0,5.0,18.0,0.0,2.0,7.0,2.0,5.0,2.0,0.0,109.0,0.0,19.0,61.0,0.0,20.0,9.0,0.0,0.75,1.0,0.86,0.73,0.94,0.54,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.02,0.04,0.03,0.13,0.19,0.03,0.0,0.01,0.02,0.03,0.07,0.07,0.0,0.19,0.0,0.11,0.21,0.0,0.26,0.33,0.0,0.08,0.16,0.21,0.12,0.4,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.03,0.03,0.0,0.02,0.0,0.0
2023-02-20,DE.HB,437.0,20.0,167.0,197.0,17.0,33.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,34.0,10.0,3.0,10.0,3.0,6.0,2.0,0.0,155.0,0.0,54.0,79.0,0.0,16.0,6.0,0.0,0.69,0.67,0.75,0.68,0.85,0.6,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.05,0.33,0.01,0.03,0.15,0.11,0.18,0.0,0.27,0.0,0.24,0.27,0.0,0.29,0.55,0.0,0.09,0.31,0.19,0.14,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.16,0.0,0.01,0.04,0.01,0.0,0.0,0.03,0.0,0.06,0.05,0.0,0.02,0.0,0.0
2023-02-20,DE.HH,717.0,8.0,311.0,304.0,26.0,44.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,11.0,24.0,0.0,7.0,11.0,87.0,0.0,20.0,49.0,0.0,9.0,9.0,0.0,79.0,0.0,21.0,47.0,0.0,8.0,3.0,0.0,0.77,1.0,0.86,0.72,1.0,0.65,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.03,0.06,0.0,0.1,0.23,0.1,0.0,0.06,0.12,0.0,0.13,0.19,0.0,0.09,0.0,0.06,0.11,0.0,0.12,0.06,0.0,0.08,0.44,0.23,0.12,0.27,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.02,0.0,0.01,0.0,0.0,0.01,0.0,0.02,0.02,0.0,0.01,0.0,0.0
2023-02-20,DE.HE,2963.0,23.0,1067.0,1328.0,115.0,282.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,13.0,14.0,3.0,16.0,39.0,331.0,3.0,79.0,143.0,15.0,45.0,46.0,0.0,863.0,0.0,242.0,406.0,9.0,116.0,90.0,0.0,0.7,0.88,0.76,0.7,0.81,0.61,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.01,0.02,0.03,0.12,0.08,0.12,0.06,0.08,0.11,0.1,0.14,0.0,0.2,0.0,0.17,0.21,0.06,0.25,0.28,0.0,0.1,0.28,0.26,0.14,0.32,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.04,0.02,0.02,0.04,0.01,0.0,0.0,0.03,0.0,0.06,0.04,0.02,0.02,0.01,0.0
2023-02-20,DE.MV,323.0,2.0,112.0,152.0,15.0,32.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,3.0,4.0,0.0,7.0,13.0,59.0,0.0,6.0,28.0,6.0,9.0,10.0,0.0,83.0,0.0,20.0,40.0,0.0,14.0,9.0,0.0,0.65,0.5,0.79,0.68,0.71,0.52,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.5,0.02,0.02,0.0,0.11,0.31,0.12,0.0,0.04,0.12,0.29,0.15,0.24,0.0,0.18,0.0,0.14,0.18,0.0,0.23,0.21,0.0,0.06,0.12,0.19,0.09,0.18,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.02,0.07,0.01,0.0,0.0,0.01,0.0,0.03,0.02,0.0,0.01,0.0,0.0
2023-02-20,DE.NI,3528.0,37.0,1260.0,1557.0,177.0,347.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,3.0,45.0,111.0,9.0,50.0,64.0,590.0,6.0,133.0,213.0,37.0,98.0,103.0,0.0,1163.0,3.0,320.0,591.0,12.0,158.0,79.0,0.0,0.63,0.76,0.72,0.63,0.75,0.53,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.03,0.04,0.04,0.08,0.16,0.11,0.12,0.08,0.09,0.16,0.15,0.26,0.0,0.21,0.06,0.18,0.24,0.05,0.24,0.2,0.0,0.08,0.25,0.2,0.11,0.29,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.01,0.01,0.01,0.0,0.01,0.04,0.02,0.01,0.06,0.01,0.01,0.0,0.03,0.02,0.05,0.04,0.02,0.02,0.0,0.0
2023-02-20,DE.NW,8528.0,131.0,3214.0,3850.0,233.0,802.0,292.0,6.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,374.0,2.0,98.0,150.0,2.0,51.0,71.0,1100.0,15.0,275.0,487.0,30.0,168.0,125.0,0.0,3463.0,7.0,1074.0,1714.0,23.0,411.0,234.0,0.0,1.27,1.55,1.3900000000000001,1.25,1.6,1.12,0.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.04,0.05,0.01,0.07,0.19,0.16,0.22999999999999998,0.12,0.16,0.18,0.24000000000000002,0.35,0.0,0.51,0.21,0.46,0.54,0.21,0.5700000000000001,0.64,0.0,0.21000000000000002,0.68,0.55,0.29000000000000004,0.6,0.1,0.02,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.02,0.11,0.05,0.04,0.07,0.02,0.0,0.0,0.08,0.11,0.19,0.12,0.08,0.05,0.02,0.0
2023-02-20,DE.RP,1887.0,39.0,680.0,841.0,91.0,170.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,3.0,67.0,117.0,5.0,28.0,23.0,336.0,10.0,78.0,142.0,19.0,47.0,40.0,0.0,765.0,2.0,243.0,413.0,8.0,70.0,29.0,0.0,0.58,0.72,0.64,0.56,0.74,0.54,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.06,0.08,0.04,0.09,0.15,0.1,0.19,0.07,0.09,0.15,0.15,0.25,0.0,0.24,0.04,0.23,0.27,0.07,0.22,0.18,0.0,0.13,0.47,0.32,0.18,0.36,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.03,0.03,0.02,0.01,0.0,0.02,0.12,0.04,0.03,0.08,0.02,0.01,0.0,0.05,0.02,0.11,0.09,0.03,0.03,0.01,0.0
2023-02-20,DE.SL,801.0,6.0,282.0,360.0,26.0,85.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,17.0,16.0,0.0,5.0,8.0,117.0,3.0,25.0,37.0,4.0,30.0,18.0,0.0,197.0,0.0,64.0,95.0,0.0,22.0,16.0,0.0,0.69,0.67,0.73,0.71,0.87,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.03,0.0,0.04,0.1,0.1,0.33,0.06,0.07,0.13,0.21,0.21,0.0,0.18,0.0,0.16,0.19,0.0,0.15,0.19,0.0,0.11,0.3,0.3,0.17,0.34,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.0,0.0,0.0,0.02,0.15,0.03,0.02,0.05,0.02,0.01,0.0,0.03,0.0,0.07,0.04,0.0,0.02,0.01,0.0
2023-02-20,DE.SN,315.0,5.0,120.0,128.0,5.0,26.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,3.0,9.0,0.0,0.0,8.0,22.0,0.0,5.0,7.0,0.0,2.0,8.0,0.0,62.0,0.0,20.0,23.0,0.0,4.0,15.0,0.0,0.75,1.0,0.81,0.77,1.0,0.81,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.02,0.05,0.0,0.0,0.13,0.05,0.0,0.03,0.04,0.0,0.06,0.13,0.0,0.15,0.0,0.14,0.14,0.0,0.12,0.24,0.0,0.05,0.28,0.2,0.08,0.17,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.01,0.0,0.0,0.01,0.0
2023-02-20,DE.ST,694.0,13.0,222.0,284.0,65.0,85.0,25.0,0.0,10.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,31.0,0.0,3.0,9.0,0.0,8.0,11.0,94.0,3.0,24.0,38.0,2.0,16.0,11.0,0.0,142.0,0.0,36.0,63.0,0.0,24.0,19.0,0.0,0.71,0.81,0.76,0.71,0.97,0.64,0.38,0.0,0.01,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.02,0.0,0.06,0.17,0.1,0.19,0.08,0.1,0.03,0.12,0.17,0.0,0.16,0.0,0.12,0.16,0.0,0.18,0.29,0.0,0.07,0.28,0.21,0.1,0.39,0.04,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.02,0.01,0.01,0.01,0.0,0.0,0.01,0.0,0.03,0.02,0.0,0.01,0.0,0.0
2023-02-20,DE.SH,1679.0,10.0,636.0,785.0,35.0,160.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,5.0,39.0,0.0,10.0,34.0,150.0,3.0,24.0,68.0,4.0,22.0,29.0,0.0,338.0,0.0,77.0,186.0,0.0,40.0,35.0,0.0,0.74,0.77,0.86,0.73,0.9,0.69,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.01,0.04,0.0,0.04,0.23,0.07,0.23,0.03,0.06,0.1,0.09,0.19,0.0,0.15,0.0,0.1,0.17,0.0,0.17,0.23,0.0,0.07,0.37,0.21,0.11,0.24,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.11,0.01,0.01,0.03,0.0,0.0,0.0,0.01,0.0,0.03,0.03,0.0,0.01,0.0,0.0
2023-02-20,DE.TH,1191.0,19.0,354.0,575.0,40.0,133.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,10.0,21.0,4.0,14.0,23.0,166.0,0.0,23.0,79.0,3.0,31.0,30.0,0.0,191.0,0.0,34.0,116.0,0.0,26.0,15.0,0.0,0.74,1.0,0.84,0.73,0.85,0.65,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.03,0.09,0.07,0.17,0.1,0.0,0.05,0.1,0.06,0.15,0.22,0.0,0.12,0.0,0.08,0.15,0.0,0.13,0.11,0.0,0.08,0.34,0.25,0.14,0.28,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.0,0.01,0.0,0.02,0.02,0.02,0.01,0.01,0.0,0.01,0.0,0.02,0.03,0.0,0.01,0.0,0.0
2023-02-27,DE.BW,5064.0,25.0,1840.0,2330.0,104.0,540.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,0.0,121.0,176.0,2.0,62.0,75.0,582.0,2.0,135.0,248.0,7.0,92.0,98.0,0.0,1454.0,0.0,382.0,764.0,3.0,185.0,120.0,0.0,0.67,0.93,0.74,0.66,0.9,0.61,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.05,0.05,0.02,0.07,0.14,0.08,0.07,0.05,0.07,0.06,0.1,0.19,0.0,0.19,0.0,0.15,0.22,0.03,0.21,0.23,0.0,0.11,0.17,0.27,0.15,0.24,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.0,0.01,0.0,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.0,0.03,0.0,0.06,0.05,0.01,0.02,0.01,0.0
2023-02-27,DE.BY,4445.0,84.0,1570.0,1891.0,252.0,430.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,67.0,83.0,7.0,32.0,59.0,501.0,27.0,98.0,161.0,36.0,80.0,99.0,0.0,1200.0,0.0,327.0,576.0,17.0,161.0,119.0,0.0,0.7,0.76,0.76,0.7,0.81,0.61,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.03,0.03,0.02,0.05,0.12,0.08,0.24,0.05,0.06,0.12,0.11,0.2,0.0,0.19,0.0,0.16,0.21,0.05,0.23,0.24,0.0,0.09,0.21,0.24,0.13,0.28,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.07,0.01,0.01,0.04,0.01,0.01,0.0,0.02,0.0,0.05,0.04,0.02,0.02,0.01,0.0
2023-02-27,DE.BE,810.0,8.0,295.0,350.0,49.0,78.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,4.0,6.0,0.0,3.0,17.0,108.0,0.0,22.0,58.0,0.0,18.0,10.0,0.0,162.0,0.0,43.0,87.0,0.0,20.0,12.0,0.0,0.73,1.0,0.81,0.7,1.0,0.66,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.01,0.0,0.03,0.25,0.1,0.0,0.06,0.12,0.0,0.15,0.14,0.0,0.15,0.0,0.12,0.17,0.0,0.17,0.17,0.0,0.07,0.67,0.2,0.1,0.52,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.02,0.0,0.01,0.0,0.0,0.01,0.0,0.03,0.02,0.0,0.01,0.0,0.0
2023-02-27,DE.BB,488.0,8.0,171.0,206.0,40.0,40.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,5.0,0.0,4.0,5.0,34.0,3.0,5.0,9.0,4.0,8.0,5.0,0.0,94.0,0.0,14.0,58.0,0.0,10.0,12.0,0.0,0.77,0.73,0.89,0.74,0.91,0.65,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.02,0.0,0.06,0.11,0.05,0.27,0.03,0.03,0.09,0.13,0.11,0.0,0.16,0.0,0.07,0.21,0.0,0.16,0.27,0.0,0.07,0.29,0.24,0.11,0.26,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.11,0.01,0.0,0.03,0.01,0.0,0.0,0.01,0.0,0.02,0.03,0.0,0.01,0.0,0.0
2023-02-27,DE.HB,402.0,24.0,149.0,177.0,22.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,2.0,5.0,43.0,12.0,8.0,10.0,0.0,8.0,5.0,0.0,125.0,0.0,44.0,63.0,0.0,10.0,8.0,0.0,0.69,0.67,0.74,0.7,1.0,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.05,0.21,0.08,0.33,0.04,0.04,0.0,0.18,0.21,0.0,0.24,0.0,0.22,0.25,0.0,0.23,0.33,0.0,0.1,0.41,0.19,0.13,0.28,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.21,0.01,0.01,0.0,0.01,0.0,0.0,0.03,0.0,0.06,0.05,0.0,0.02,0.01,0.0
